track_id_src,text_length,all_seg_cnt,total_duration,speech_duration,speech_ratio,nsp06_seg_cnt,nsp06_word_cnt,nsp06_unique_word_cnt
534542440,443,2,60.0,0,0.0,0,0,0
536687789,679,2,60.0,30.0,0.5,1,111,8
534790701,534,2,60.0,0,0.0,0,0,0
532670634,255,2,60.0,0,0.0,0,0,0
535258556,443,2,60.0,0,0.0,0,0,0
535019300,888,2,60.0,0,0.0,0,0,0
533313497,445,2,60.0,0,0.0,0,0,0
534916631,451,2,60.0,30.0,0.5,1,74,3
534794027,444,2,60.0,0,0.0,0,0,0
535754277,888,2,60.0,0,0.0,0,0,0
529843320,223,2,60.0,0,0.0,0,0,0
540480355,105,21,84.0,56.0,0.6666666666666666,14,14,1
533208559,432,9,80.0,0,0.0,0,0,0
535784600,888,2,60.0,0,0.0,0,0,0
533762107,445,2,60.0,0,0.0,0,0,0
533388866,0,0,0,0,0,0,0,0
528009507,1766,2,60.0,0,0.0,0,0,0
533626483,355,2,60.0,0,0.0,0,0,0
535016356,443,2,60.0,0,0.0,0,0,0
533640785,888,2,60.0,0,0.0,0,0,0
529024645,355,2,60.0,0,0.0,0,0,0
532021641,888,2,60.0,0,0.0,0,0,0
530231219,673,4,58.54,28.060000000000002,0.4793303723949437,3,106,83
533760328,534,2,60.0,0,0.0,0,0,0
529024648,574,3,54.86,16.419999999999995,0.2993073277433466,2,60,32
541948182,178,1,60.0,0,0.0,0,0,0
532670627,178,1,60.0,0,0.0,0,0,0
534517847,655,3,55.8,25.799999999999997,0.46236559139784944,2,13,13
534542434,445,2,60.0,0,0.0,0,0,0
542342903,0,0,0,0,0,0,0,0
530789017,773,2,60.0,30.0,0.5,1,75,6
532021644,0,0,0,0,0,0,0,0
531605998,888,2,60.0,0,0.0,0,0,0
542196517,154,2,60.0,30.0,0.5,1,2,2
535016358,444,2,60.0,0,0.0,0,0,0
533762103,1766,2,60.0,0,0.0,0,0,0
542195962,666,2,60.0,30.0,0.5,1,110,2
528024554,355,2,60.0,0,0.0,0,0,0
532352235,0,0,0,0,0,0,0,0
533388872,444,2,60.0,0,0.0,0,0,0
534448918,444,2,60.0,0,0.0,0,0,0
531610439,0,0,0,0,0,0,0,0
534905282,443,2,60.0,0,0.0,0,0,0
532830229,443,2,60.0,0,0.0,0,0,0
541947634,685,2,60.0,30.0,0.5,1,112,6
533754760,105,21,84.0,56.0,0.6666666666666666,14,14,1
531868568,0,0,0,0,0,0,0,0
532352234,0,0,0,0,0,0,0,0
530231210,255,2,60.0,0,0.0,0,0,0
531868569,60,12,78.0,0,0.0,0,0,0
541948187,444,2,60.0,30.0,0.5,1,74,4
542196521,480,10,60.0,0,0.0,0,0,0
532017003,355,2,60.0,0,0.0,0,0,0
541947630,445,2,60.0,0,0.0,0,0,0
531881477,888,2,60.0,0,0.0,0,0,0
534112530,443,2,60.0,0,0.0,0,0,0
539811164,471,5,60.32,30.32,0.5026525198938993,4,64,20
534272740,448,2,60.0,0,0.0,0,0,0
533313490,455,25,59.56,29.560000000000002,0.49630624580255206,24,33,32
535503512,0,0,0,0,0,0,0,0
534272743,355,2,60.0,0,0.0,0,0,0
534790696,445,2,60.0,0,0.0,0,0,0
542342795,223,1,60.0,0,0.0,0,0,0
542067018,666,2,60.0,30.0,0.5,1,111,4
542067020,444,2,60.0,0,0.0,0,0,0
541518421,534,2,60.0,0,0.0,0,0,0
531222618,0,0,0,0,0,0,0,0
531864430,534,2,60.0,0,0.0,0,0,0
530231218,39,13,60.0,34.0,0.5666666666666667,7,7,1
531605994,840,2,57.019999999999996,27.019999999999996,0.47386881795861097,1,113,14
528575144,445,2,60.0,0,0.0,0,0,0
542068725,542,3,60.0,0.05999999999999872,0.0009999999999999788,1,17,16
530628545,48,8,62.0,0,0.0,0,0,0
533754262,445,2,60.0,0,0.0,0,0,0
542342899,0,0,0,0,0,0,0,0
535019301,446,1,60.0,0,0.0,0,0,0
531226969,291,2,60.0,30.0,0.5,1,19,3
535258554,105,21,84.0,56.0,0.6666666666666666,14,14,1
535784601,888,2,60.0,0,0.0,0,0,0
535919716,445,2,60.0,0,0.0,0,0,0
534905273,443,2,60.0,0,0.0,0,0,0
540480344,446,1,60.0,0,0.0,0,0,0
534518659,443,2,60.0,0,0.0,0,0,0
534112523,255,2,60.0,0,0.0,0,0,0
533313489,534,2,60.0,0,0.0,0,0,0
533634617,445,2,60.0,0,0.0,0,0,0
534517846,445,2,60.0,0,0.0,0,0,0
542198163,445,2,60.0,0,0.0,0,0,0
541946943,224,1,60.0,0,0.0,0,0,0
534112529,888,2,60.0,0,0.0,0,0,0
528024562,534,2,60.0,0,0.0,0,0,0
528009503,95,19,76.0,28.0,0.3684210526315789,7,7,1
542067428,666,2,60.0,30.0,0.5,1,111,2
531864435,355,2,60.0,0,0.0,0,0,0
542068726,445,2,60.0,0,0.0,0,0,0
534272741,445,2,60.0,0,0.0,0,0,0
532352233,0,0,0,0,0,0,0,0
531226972,556,2,60.0,0,0.0,0,0,0
534539824,0,0,0,0,0,0,0,0
534794031,355,2,60.0,0,0.0,0,0,0
530628546,444,2,60.0,0,0.0,0,0,0
530659371,355,2,60.0,0,0.0,0,0,0
533640784,224,2,60.0,0,0.0,0,0,0
532830234,445,2,60.0,0,0.0,0,0,0
531864437,534,2,60.0,0,0.0,0,0,0
534541101,355,2,60.0,0,0.0,0,0,0
533388873,0,0,0,0,0,0,0,0
534518658,444,2,60.0,0,0.0,0,0,0
535153539,675,2,60.0,30.0,0.5,1,111,6
533208560,666,2,60.0,30.0,0.5,1,111,2
535016359,888,2,60.0,0,0.0,0,0,0
532945384,445,2,60.0,0,0.0,0,0,0
536687787,150,25,56.0,24.0,0.42857142857142855,11,22,2
534157876,888,2,60.0,0,0.0,0,0,0
534790699,446,2,60.0,30.0,0.5,1,73,3
531864436,445,2,60.0,0,0.0,0,0,0
532017005,0,0,0,0,0,0,0,0
536687783,355,2,60.0,0,0.0,0,0,0
543009382,926,2,44.08,14.079999999999998,0.3194192377495463,1,7,7
528575150,355,2,60.0,0,0.0,0,0,0
533388869,445,2,60.0,0,0.0,0,0,0
531610443,33,11,64.0,0,0.0,0,0,0
531606000,445,2,60.0,0,0.0,0,0,0
532017001,95,19,76.0,48.0,0.631578947368421,12,12,1
542196523,445,2,60.0,0,0.0,0,0,0
531610444,0,0,0,0,0,0,0,0
533665177,445,2,60.0,0,0.0,0,0,0
534541095,666,2,60.0,30.0,0.5,1,109,6
530789024,0,0,0,0,0,0,0,0
542195961,0,0,0,0,0,0,0,0
534794023,1766,2,60.0,0,0.0,0,0,0
542199454,0,0,0,0,0,0,0,0
535754278,1104,23,81.0,0,0.0,0,0,0
541947631,355,2,60.0,0,0.0,0,0,0
532670630,445,2,60.0,0,0.0,0,0,0
542342906,888,2,60.0,0,0.0,0,0,0
531868560,445,2,60.0,0,0.0,0,0,0
531864433,419,2,60.0,30.0,0.5,1,27,11
538458321,445,2,60.0,0,0.0,0,0,0
530231212,445,2,60.0,0,0.0,0,0,0
531868564,888,2,60.0,0,0.0,0,0,0
529843325,255,2,60.0,0,0.0,0,0,0
527399417,445,2,60.0,0,0.0,0,0,0
533665175,445,2,60.0,0,0.0,0,0,0
532945390,888,2,60.0,0,0.0,0,0,0
531864439,355,2,60.0,0,0.0,0,0,0
532830238,105,21,84.0,56.0,0.6666666666666666,14,14,1
532021639,443,2,60.0,0,0.0,0,0,0
534905277,355,2,60.0,0,0.0,0,0,0
541947636,0,0,0,0,0,0,0,0
542068723,0,0,0,0,0,0,0,0
535153537,993,2,60.0,0,0.0,0,0,0
531756048,888,2,60.0,0,0.0,0,0,0
532945386,445,2,60.0,0,0.0,0,0,0
531746155,355,2,60.0,0,0.0,0,0,0
534903031,534,2,60.0,0,0.0,0,0,0
534905284,398,30,60.0,28.0,0.4666666666666667,14,28,3
533760329,445,2,60.0,0,0.0,0,0,0
527399418,443,2,60.0,0,0.0,0,0,0
534790697,95,19,76.0,28.0,0.3684210526315789,7,7,1
534517849,296,25,60.0,24.5,0.4083333333333333,10,10,1
2183076,355,2,60.0,0,0.0,0,0,0
542198165,444,2,60.0,0,0.0,0,0,0
528024557,443,2,60.0,0,0.0,0,0,0
534905287,678,2,60.0,30.0,0.5,1,113,4
535016357,534,2,60.0,0,0.0,0,0,0
531610445,0,0,0,0,0,0,0,0
541946936,355,2,60.0,0,0.0,0,0,0
534272742,444,2,60.0,0,0.0,0,0,0
540480348,445,2,60.0,0,0.0,0,0,0
534903035,534,2,60.0,0,0.0,0,0,0
534517848,534,2,60.0,0,0.0,0,0,0
538458335,445,2,60.0,0,0.0,0,0,0
535019302,0,0,0,0,0,0,0,0
535153532,534,2,60.0,0,0.0,0,0,0
535503514,355,2,60.0,0,0.0,0,0,0
530659368,444,2,60.0,0,0.0,0,0,0
533634621,692,2,60.0,30.0,0.5,1,113,10
531226970,671,2,60.0,30.0,0.5,1,111,5
531881485,445,2,60.0,0,0.0,0,0,0
542342803,445,2,60.0,0,0.0,0,0,0
532670636,105,21,84.0,56.0,0.6666666666666666,14,14,1
542067021,355,2,60.0,0,0.0,0,0,0
531610437,355,2,60.0,0,0.0,0,0,0
533313498,0,0,0,0,0,0,0,0
530659375,444,2,60.0,0,0.0,0,0,0
533626484,534,2,60.0,0,0.0,0,0,0
539811166,1766,2,60.0,0,0.0,0,0,0
531746149,355,2,60.0,0,0.0,0,0,0
542195957,565,2,60.0,30.0,0.5,1,56,8
535919708,443,2,60.0,0,0.0,0,0,0
531226973,445,2,60.0,0,0.0,0,0,0
532945383,445,2,60.0,0,0.0,0,0,0
533754763,888,2,60.0,0,0.0,0,0,0
537815848,355,2,60.0,0,0.0,0,0,0
542342793,534,2,60.0,0,0.0,0,0,0
533626488,355,2,60.0,0,0.0,0,0,0
542199457,175,2,60.0,30.0,0.5,1,6,6
532352241,0,0,0,0,0,0,0,0
531222614,443,2,60.0,0,0.0,0,0,0
542196522,105,21,84.0,56.0,0.6666666666666666,14,14,1
533388868,445,2,60.0,0,0.0,0,0,0
532021642,445,2,60.0,0,0.0,0,0,0
534794028,224,1,60.0,0,0.0,0,0,0
532670635,445,2,60.0,0,0.0,0,0,0
533754759,0,0,0,0,0,0,0,0
532945385,888,2,60.0,0,0.0,0,0,0
534157873,1766,2,60.0,0,0.0,0,0,0
533760335,888,2,60.0,0,0.0,0,0,0
535784606,445,2,60.0,0,0.0,0,0,0
535754273,443,2,60.0,0,0.0,0,0,0
535919713,888,2,60.0,0,0.0,0,0,0
541948183,444,2,60.0,0,0.0,0,0,0
535919710,1000,2,51.64,21.64,0.41905499612703334,1,16,16
531756040,446,2,60.0,0,0.0,0,0,0
534518657,443,2,60.0,0,0.0,0,0,0
542342898,910,2,60.0,30.0,0.5,1,115,11
529843323,430,10,60.0,0,0.0,0,0,0
542195959,678,2,60.0,30.0,0.5,1,113,4
536687780,888,2,60.0,0,0.0,0,0,0
531868561,178,1,60.0,0,0.0,0,0,0
534448916,888,2,60.0,0,0.0,0,0,0
532945382,70,14,86.0,0,0.0,0,0,0
541946938,534,2,60.0,0,0.0,0,0,0
531226968,630,2,39.519999999999996,9.519999999999996,0.24089068825910923,1,99,2
534112524,0,0,0,0,0,0,0,0
542068720,80,16,64.0,28.0,0.4375,7,7,1
541518425,1766,2,60.0,0,0.0,0,0,0
531864434,534,2,60.0,0,0.0,0,0,0
532021643,534,2,60.0,0,0.0,0,0,0
534916635,445,2,60.0,0,0.0,0,0,0
533762101,0,0,0,0,0,0,0,0
531610442,0,0,0,0,0,0,0,0
535153538,888,2,60.0,0,0.0,0,0,0
531756044,888,2,60.0,0,0.0,0,0,0
535784602,445,2,60.0,0,0.0,0,0,0
532352242,446,1,60.0,0,0.0,0,0,0
542199455,445,2,60.0,0,0.0,0,0,0
538458315,0,0,0,0,0,0,0,0
541947628,444,2,60.0,0,0.0,0,0,0
540480354,534,2,60.0,0,0.0,0,0,0
542342792,667,2,60.0,30.0,0.5,1,111,3
534542431,888,2,60.0,0,0.0,0,0,0
543009387,445,2,60.0,0,0.0,0,0,0
532480227,402,28,60.0,25.799999999999997,0.42999999999999994,13,22,21
542067019,445,2,60.0,0,0.0,0,0,0
530659370,355,2,60.0,0,0.0,0,0,0
532352236,888,2,60.0,0,0.0,0,0,0
531610436,54,18,85.0,28.0,0.32941176470588235,9,9,1
534448913,639,2,60.0,30.0,0.5,1,69,22
534006819,445,2,60.0,0,0.0,0,0,0
534272735,355,2,60.0,0,0.0,0,0,0
542195960,0,0,0,0,0,0,0,0
533754766,355,2,60.0,0,0.0,0,0,0
534272739,355,2,60.0,0,0.0,0,0,0
534272738,445,2,60.0,0,0.0,0,0,0
533640789,443,2,60.0,0,0.0,0,0,0
530628550,480,10,60.0,0,0.0,0,0,0
542198156,443,2,60.0,0,0.0,0,0,0
541946944,445,2,60.0,0,0.0,0,0,0
539811167,224,1,60.0,0,0.0,0,0,0
532670633,0,0,0,0,0,0,0,0
529024646,0,0,0,0,0,0,0,0
534517852,105,21,84.0,56.0,0.6666666666666666,14,14,1
533313492,445,2,60.0,0,0.0,0,0,0
534903029,443,2,60.0,0,0.0,0,0,0
534448917,993,2,60.0,0,0.0,0,0,0
534272744,445,2,60.0,0,0.0,0,0,0
543009392,445,2,60.0,0,0.0,0,0,0
535019296,0,0,0,0,0,0,0,0
542196514,105,21,84.0,56.0,0.6666666666666666,14,14,1
535153533,445,2,60.0,0,0.0,0,0,0
532480229,444,2,60.0,0,0.0,0,0,0
534517851,80,16,64.0,28.0,0.4375,7,7,1
532830233,0,0,0,0,0,0,0,0
533626482,1766,2,60.0,0,0.0,0,0,0
533640791,443,2,60.0,0,0.0,0,0,0
534112525,0,0,0,0,0,0,0,0
542067435,656,3,60.0,14.740000000000002,0.2456666666666667,1,21,12
534542433,445,2,60.0,0,0.0,0,0,0
533665178,445,2,60.0,0,0.0,0,0,0
542198157,445,2,60.0,0,0.0,0,0,0
534539832,443,2,60.0,0,0.0,0,0,0
534790702,444,2,60.0,0,0.0,0,0,0
534903036,355,2,60.0,0,0.0,0,0,0
533665168,445,2,60.0,0,0.0,0,0,0
541518416,541,2,60.0,30.0,0.5,1,69,1
1663470,664,3,89.8,0,0.0,0,0,0
534916627,444,2,60.0,0,0.0,0,0,0
535258557,457,2,60.0,30.0,0.5,1,76,8
534794022,355,2,60.0,0,0.0,0,0,0
534541099,224,1,60.0,0,0.0,0,0,0
469782000,888,2,60.0,0,0.0,0,0,0
534794026,355,2,60.0,0,0.0,0,0,0
533640787,413,2,30.68,0.6799999999999997,0.02216427640156453,1,15,14
542342907,277,6,60.0,5.0,0.08333333333333333,1,11,9
533388865,355,2,60.0,0,0.0,0,0,0
533760334,443,2,60.0,0,0.0,0,0,0
531603869,547,2,34.7,4.700000000000003,0.1354466858789626,1,65,9
433864656,355,2,60.0,0,0.0,0,0,0
532830230,263,2,60.0,30.0,0.5,1,13,2
541948178,443,2,60.0,0,0.0,0,0,0
538458323,445,2,60.0,0,0.0,0,0,0
534448910,355,2,60.0,0,0.0,0,0,0
532016999,533,2,60.0,30.0,0.5,1,44,3
533665179,888,2,60.0,0,0.0,0,0,0
534794024,445,2,60.0,0,0.0,0,0,0
452311910,355,2,60.0,0,0.0,0,0,0
535258552,355,2,60.0,0,0.0,0,0,0
534157879,1766,2,60.0,0,0.0,0,0,0
532480224,445,2,60.0,0,0.0,0,0,0
530789014,461,2,60.0,30.0,0.5,1,2,2
533665171,445,2,60.0,0,0.0,0,0,0
535754272,178,1,60.0,0,0.0,0,0,0
533754259,178,1,60.0,0,0.0,0,0,0
541947629,888,2,60.0,0,0.0,0,0,0
542342796,355,2,60.0,0,0.0,0,0,0
540480350,378,2,60.0,30.0,0.5,1,3,3
529024641,534,2,60.0,0,0.0,0,0,0
532017004,888,2,60.0,0,0.0,0,0,0
533754765,0,0,0,0,0,0,0,0
533760326,443,2,60.0,0,0.0,0,0,0
529843321,355,2,60.0,0,0.0,0,0,0
4660088,432,9,59.0,0,0.0,0,0,0
542067432,342,4,59.940000000000005,25.940000000000005,0.43276609943276617,3,32,11
542068717,259,2,30.24,0.23999999999999844,0.007936507936507886,1,12,1
542196513,445,2,60.0,0,0.0,0,0,0
528575152,223,1,60.0,0,0.0,0,0,0
531881486,0,0,0,0,0,0,0,0
526674603,246,6,65.0,3.18,0.04892307692307692,1,1,1
30118502,223,2,60.0,0,0.0,0,0,0
534542437,534,2,60.0,0,0.0,0,0,0
530789019,515,2,60.0,30.0,0.5,1,17,2
534112526,480,10,60.0,0,0.0,0,0,0
530231214,1806,42,84.0,0,0.0,0,0,0
533313491,1766,2,60.0,0,0.0,0,0,0
531756045,888,2,60.0,0,0.0,0,0,0
464038196,326,2,47.36,17.36,0.36655405405405406,1,11,8
531756043,888,2,60.0,0,0.0,0,0,0
473730852,0,0,0,0,0,0,0,0
529843327,255,2,60.0,0,0.0,0,0,0
547982090,585,20,60.879999999999995,60.879999999999995,1.0,20,120,47
80294849,446,1,60.0,0,0.0,0,0,0
3878112,1766,2,60.0,0,0.0,0,0,0
435857150,444,2,60.0,0,0.0,0,0,0
5086422,223,2,60.0,0,0.0,0,0,0
4795420,355,2,60.0,0,0.0,0,0,0
431202112,888,2,60.0,0,0.0,0,0,0
2014110,0,0,0,0,0,0,0,0
80046079,867,3,71.8,28.64,0.39888579387186635,1,57,14
434121288,355,2,60.0,0,0.0,0,0,0
11905161,602,14,103.0,0,0.0,0,0,0
461132671,543,2,60.0,30.0,0.5,1,22,5
2982509,888,2,60.0,0,0.0,0,0,0
3758124,0,0,0,0,0,0,0,0
431977418,185,18,60.0,57.0,0.95,18,20,19
2533275,179,17,60.0,31.5,0.525,9,27,25
421285594,888,2,60.0,0,0.0,0,0,0
30171442,740,2,60.0,0,0.0,0,0,0
436354447,160,26,58.96,21.19999999999999,0.35956580732700116,11,22,7
30293246,888,2,60.0,0,0.0,0,0,0
4647430,355,2,60.0,0,0.0,0,0,0
4743506,444,2,60.0,0,0.0,0,0,0
420587365,445,2,60.0,0,0.0,0,0,0
3777478,0,0,0,0,0,0,0,0
5041032,0,0,0,0,0,0,0,0
25462403,740,2,60.0,0,0.0,0,0,0
2979110,445,2,60.0,0,0.0,0,0,0
4575554,386,28,60.0,24.0,0.4,12,24,2
3878119,355,2,60.0,0,0.0,0,0,0
543559452,475,2,60.0,30.0,0.5,1,7,1
526674604,205,1,26.72,26.72,1.0,1,37,30
4632611,355,2,60.0,0,0.0,0,0,0
537454020,446,2,60.0,0,0.0,0,0,0
4580634,355,2,60.0,0,0.0,0,0,0
550580652,36,12,59.0,29.0,0.4915254237288136,6,6,1
4983994,223,2,60.0,0,0.0,0,0,0
2957440,367,29,60.0,27.92,0.4653333333333334,14,14,2
1897569,0,0,0,0,0,0,0,0
4167641,480,15,60.0,0,0.0,0,0,0
31475730,355,2,60.0,0,0.0,0,0,0
4796085,669,2,60.0,30.0,0.5,1,111,5
4695798,1014,42,84.0,0,0.0,0,0,0
1739530,534,2,60.0,0,0.0,0,0,0
305431,592,2,60.0,0,0.0,0,0,0
2982510,913,4,60.0,15.620000000000005,0.2603333333333334,2,71,41
3986484,534,2,60.0,0,0.0,0,0,0
4722345,445,2,60.0,0,0.0,0,0,0
491881387,582,2,60.0,30.0,0.5,1,60,22
3385501,355,2,60.0,0,0.0,0,0,0
436439741,223,2,60.0,0,0.0,0,0,0
3179141,223,2,60.0,0,0.0,0,0,0
31397717,0,0,0,0,0,0,0,0
2891368,223,2,60.0,0,0.0,0,0,0
437832471,167,26,55.760000000000005,27.760000000000005,0.4978479196556672,12,28,8
454715016,445,2,60.0,0,0.0,0,0,0
2556722,993,2,60.0,0,0.0,0,0,0
413952,440,28,60.0,26.0,0.43333333333333335,13,26,2
435857145,888,2,60.0,0,0.0,0,0,0
3961305,445,2,60.0,0,0.0,0,0,0
31436247,666,2,60.0,30.0,0.5,1,111,2
4145863,355,2,60.0,0,0.0,0,0,0
2409566,105,21,84.0,56.0,0.6666666666666666,14,14,1
461132663,255,2,60.0,0,0.0,0,0,0
4111592,355,2,60.0,0,0.0,0,0,0
11214423,443,2,60.0,0,0.0,0,0,0
4829017,355,2,60.0,0,0.0,0,0,0
5580491,355,2,60.0,0,0.0,0,0,0
3345420,355,2,60.0,0,0.0,0,0,0
440644988,72,9,60.0,35.0,0.5833333333333334,5,10,2
30118508,443,2,60.0,0,0.0,0,0,0
30911911,302,27,60.0,25.0,0.4166666666666667,12,12,1
470209535,60,20,60.0,33.0,0.55,11,11,1
3404420,355,2,60.0,0,0.0,0,0,0
543559574,355,2,60.0,0,0.0,0,0,0
4795422,443,2,60.0,0,0.0,0,0,0
3393411,645,15,60.0,0,0.0,0,0,0
30846487,24,4,28.48,28.48,1.0,4,4,1
420587363,812,28,86.0,0,0.0,0,0,0
426680476,572,2,60.0,30.0,0.5,1,58,15
550580654,262,2,60.0,30.0,0.5,1,1,1
461864136,952,28,86.0,0,0.0,0,0,0
461132658,0,1,30.0,30.0,1.0,1,0,0
436440031,445,2,60.0,0,0.0,0,0,0
543559628,0,0,0,0,0,0,0,0
2374152,72,9,60.0,35.0,0.5833333333333334,5,10,2
4795402,443,2,60.0,0,0.0,0,0,0
1949694,888,2,60.0,0,0.0,0,0,0
427235958,510,15,60.0,0,0.0,0,0,0
5498114,0,0,0,0,0,0,0,0
427393689,444,2,60.0,0,0.0,0,0,0
305426,1075,29,60.0,28.96,0.4826666666666667,13,26,3
23483587,1386,43,85.24000000000001,0,0.0,0,0,0
497370559,295,6,56.64,26.64,0.4703389830508475,3,34,25
332620,192,4,58.0,0,0.0,0,0,0
30997521,534,2,60.0,0,0.0,0,0,0
4111613,481,2,60.0,30.0,0.5,1,74,11
30118499,740,2,60.0,0,0.0,0,0,0
2231187,888,2,60.0,0,0.0,0,0,0
4357294,445,2,60.0,0,0.0,0,0,0
455013221,0,0,0,0,0,0,0,0
3672978,0,0,0,0,0,0,0,0
448633789,0,0,0,0,0,0,0,0
5109034,576,12,81.0,0,0.0,0,0,0
4730690,445,2,60.0,0,0.0,0,0,0
1115489,888,2,60.0,0,0.0,0,0,0
526427360,557,1,60.0,0,0.0,0,0,0
30347363,444,2,60.0,0,0.0,0,0,0
434121324,0,0,0,0,0,0,0,0
433932651,336,1,60.0,0,0.0,0,0,0
457489290,138,23,58.0,24.0,0.41379310344827586,8,16,2
31085095,380,27,60.0,25.0,0.4166666666666667,11,22,2
30156406,888,2,60.0,0,0.0,0,0,0
4793009,888,2,60.0,0,0.0,0,0,0
4662645,0,0,0,0,0,0,0,0
1842018,534,2,60.0,0,0.0,0,0,0
31101608,162,27,58.0,24.0,0.41379310344827586,12,24,3
5506567,0,0,0,0,0,0,0,0
80216082,0,0,0,0,0,0,0,0
497365,0,0,0,0,0,0,0,0
10554166,534,2,60.0,0,0.0,0,0,0
10743451,888,2,60.0,0,0.0,0,0,0
31037997,1861,2,60.0,0,0.0,0,0,0
2077331,445,2,60.0,0,0.0,0,0,0
1894623,0,0,0,0,0,0,0,0
31080999,224,2,60.0,0,0.0,0,0,0
80073081,443,2,60.0,0,0.0,0,0,0
3758123,690,2,82.65,22.650000000000006,0.2740471869328494,1,36,6
435953130,163,25,58.0,30.0,0.5172413793103449,11,23,12
1894619,685,2,60.0,30.0,0.5,1,112,8
427177937,346,21,60.0,28.0,0.4666666666666667,6,12,3
446716487,445,2,60.0,0,0.0,0,0,0
10757593,0,0,0,0,0,0,0,0
460858344,446,2,60.0,30.0,0.5,1,0,0
30156396,888,2,60.0,0,0.0,0,0,0
510130200,77,5,59.980000000000004,59.980000000000004,1.0,5,9,8
30422933,365,3,52.34,12.899999999999999,0.24646541841803588,2,6,6
4880192,0,0,0,0,0,0,0,0
500166621,355,2,60.0,0,0.0,0,0,0
5580484,421,2,60.0,30.0,0.5,1,29,1
80009985,888,2,60.0,0,0.0,0,0,0
30347351,846,5,60.0,26.89999999999999,0.4483333333333332,3,92,52
3445094,704,2,60.0,0,0.0,0,0,0
497378,888,2,60.0,0,0.0,0,0,0
4795414,519,2,60.0,0,0.0,0,0,0
80087041,445,2,60.0,0,0.0,0,0,0
1217125,224,2,60.0,30.0,0.5,1,0,0
80046071,0,0,0,0,0,0,0,0
469249787,380,27,60.0,25.36,0.42266666666666663,12,24,2
429006354,534,2,60.0,0,0.0,0,0,0
422857766,244,35,86.0,12.0,0.13953488372093023,6,12,6
3192625,888,2,60.0,0,0.0,0,0,0
31292977,534,2,60.0,0,0.0,0,0,0
465179090,0,0,0,0,0,0,0,0
4795401,8,1,2.0,2.0,1.0,1,1,1
24247590,72,24,57.04,27.04,0.4740532959326788,10,10,1
427177943,223,2,60.0,0,0.0,0,0,0
1888421,0,0,0,0,0,0,0,0
5025639,0,0,0,0,0,0,0,0
450871357,532,3,85.64,0,0.0,0,0,0
4990580,444,2,60.0,0,0.0,0,0,0
4459572,888,2,60.0,0,0.0,0,0,0
543559503,0,0,0,0,0,0,0,0
450453069,105,21,84.0,56.0,0.6666666666666666,14,14,1
4616131,534,2,60.0,0,0.0,0,0,0
501243880,888,2,60.0,0,0.0,0,0,0
440577119,444,2,60.0,0,0.0,0,0,0
30567272,534,2,60.0,0,0.0,0,0,0
1117585,446,1,60.0,0,0.0,0,0,0
5349524,0,0,0,0,0,0,0,0
226943,229,2,32.04,2.039999999999999,0.0636704119850187,1,1,1
5602634,355,2,60.0,0,0.0,0,0,0
5498110,888,2,60.0,0,0.0,0,0,0
2705340,443,2,60.0,0,0.0,0,0,0
5510002,0,0,0,0,0,0,0,0
1014572,0,0,0,0,0,0,0,0
12665154,430,2,60.0,30.0,0.5,1,32,1
427104690,446,1,60.0,0,0.0,0,0,0
5213526,445,2,60.0,0,0.0,0,0,0
4647391,888,2,60.0,0,0.0,0,0,0
4829026,447,1,60.0,0,0.0,0,0,0
5380256,448,2,59.5,29.5,0.4957983193277311,1,34,7
3867932,888,2,60.0,0,0.0,0,0,0
3135051,136,17,57.980000000000004,6.0,0.10348395998620213,3,6,2
30429276,888,2,60.0,0,0.0,0,0,0
30042979,818,3,60.0,26.340000000000003,0.43900000000000006,1,48,13
31441034,355,2,60.0,0,0.0,0,0,0
528210,445,2,60.0,0,0.0,0,0,0
552498446,250,4,60.0,16.72,0.2786666666666667,3,7,7
440697960,0,0,0,0,0,0,0,0
435384193,80,16,64.0,36.0,0.5625,9,9,1
429006461,178,1,60.0,0,0.0,0,0,0
3964663,444,2,60.0,0,0.0,0,0,0
10601109,592,2,60.0,0,0.0,0,0,0
1396847,355,2,60.0,0,0.0,0,0,0
12698252,534,2,60.0,0,0.0,0,0,0
427694069,675,2,60.0,30.0,0.5,1,110,6
30044483,224,39,78.42,17.18,0.219076766131089,10,19,8
5510003,537,49,60.0,0,0.0,0,0,0
80059021,888,2,60.0,0,0.0,0,0,0
1796242,443,2,60.0,0,0.0,0,0,0
1620399,888,2,60.0,0,0.0,0,0,0
480014078,991,18,60.0,4.0,0.06666666666666667,2,4,2
9502311,0,0,0,0,0,0,0,0
80225983,445,2,60.0,0,0.0,0,0,0
443808411,255,2,60.0,0,0.0,0,0,0
528449445,888,2,60.0,0,0.0,0,0,0
22670880,888,2,60.0,0,0.0,0,0,0
31013573,534,2,60.0,0,0.0,0,0,0
421004069,355,2,60.0,0,0.0,0,0,0
30585430,443,2,60.0,0,0.0,0,0,0
497364,0,0,0,0,0,0,0,0
2543005,445,2,60.0,0,0.0,0,0,0
457831934,445,2,60.0,0,0.0,0,0,0
4142777,401,30,60.0,29.82,0.497,15,30,4
4795405,255,2,60.0,0,0.0,0,0,0
543559663,61,8,60.44,60.440000000000005,1.0000000000000002,8,8,8
4358069,445,2,60.0,0,0.0,0,0,0
504462212,451,2,60.0,30.0,0.5,1,1,1
464560105,355,2,60.0,0,0.0,0,0,0
